product_image_link,product_name,product_url,product_price
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202102/602a10121e714.jpg",Jackson,https://www.glassesshop.com/eyeglasses/fp2247?page=2,$24.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202006/5ef06e335153e.jpg",Salisbury,https://www.glassesshop.com/eyeglasses/fp2105?page=2,$19.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202005/5eb9129c7a05e.jpg",Westlake,https://www.glassesshop.com/eyeglasses/fz1437?page=3,$44.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202105/60924522f3ddf.jpg",Megan,https://www.glassesshop.com/eyeglasses/sup0828?page=3,$29.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201811/5be91fb066b41.jpg",Gaskell,https://www.glassesshop.com/eyeglasses/sup0568?page=3,$29.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201611/58252d0bc746b.jpg",Trenton,https://www.glassesshop.com/eyeglasses/fp1232?page=3,$19.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202104/606bbf51de37a.jpg",Kitty,https://www.glassesshop.com/eyeglasses/fz1659?page=3,$29.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5af13c7ed9208.jpg",Brunswick,https://www.glassesshop.com/eyeglasses/fm1017?page=3,$29.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202109/6135d4640f5e0.jpg",Osborn,https://www.glassesshop.com/eyeglasses/fz1709?page=3,$34.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202102/60361c861bd11.jpg",Durham,https://www.glassesshop.com/eyeglasses/fz1653?page=3,$29.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202108/610a3d9e2e424.jpg",Niagara,https://www.glassesshop.com/eyeglasses/ft0526?page=3,$45.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201611/581c4a3fa7f0a.jpg",Reno,https://www.glassesshop.com/eyeglasses/fp1088?page=3,$44.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202104/606bbf9b8af85.jpg",Creston,https://www.glassesshop.com/eyeglasses/fz1687?page=3,$29.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202006/5ef07d5777f2e.jpg",Troy,https://www.glassesshop.com/eyeglasses/sup0907?page=3,$24.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202002/5e377f9ccb097.jpg",Mobile,https://www.glassesshop.com/eyeglasses/ft0360?page=3,$39.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202106/60c80276c683c.jpg",Miranda,https://www.glassesshop.com/eyeglasses/fp2325?page=3,$19.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5fa8e92372fef.jpg",Goodland,https://www.glassesshop.com/eyeglasses/fp2153?page=3,$9.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202108/610a547822c63.jpg",Equality,https://www.glassesshop.com/eyeglasses/fz1749?page=3,$29.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202109/614a9ad774969.jpg",Lisa,https://www.glassesshop.com/eyeglasses/fp2432?page=3,$19.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202111/617fa894990b5.jpg",Pangnirtung,https://www.glassesshop.com/eyeglasses/sup1234?page=3,$34.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202103/60457ff015581.jpg",Huntsville,https://www.glassesshop.com/eyeglasses/sup1077?page=3,$29.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201908/5d4d19ea68174.jpg",Laurie,https://www.glassesshop.com/eyeglasses/fz1386?page=3,$12.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5afe7ed0f360c.jpg",Owen,https://www.glassesshop.com/eyeglasses/fp1651?page=3,$19.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202008/5f30d31c85097.jpg",Laguna,https://www.glassesshop.com/eyeglasses/fp2126?page=3,$24.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5fc4575041188.jpg",Bainbridge,https://www.glassesshop.com/eyeglasses/fp2185?page=3,$19.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202101/5fffb4b75dafe.jpg",Bray,https://www.glassesshop.com/eyeglasses/fp1923?page=3,$12.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202106/60d13aac8e41f.jpg",Barret,https://www.glassesshop.com/eyeglasses/fm1565?page=3,$29.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202004/5e93cce730382.jpg",Aurora,https://www.glassesshop.com/eyeglasses/sup0793?page=3,$29.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201908/5d4d18e5deb94.jpg",Bloor,https://www.glassesshop.com/eyeglasses/fp1918?page=3,$12.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202109/613f0ddedddae.jpg",Jinbee,https://www.glassesshop.com/eyeglasses/fp1902?page=3,$5.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202102/602a0fc41a436.jpg",Rouge,https://www.glassesshop.com/eyeglasses/fm1573?page=3,$12.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202109/614a995f62ad8.jpg",Algernon,https://www.glassesshop.com/eyeglasses/fm1635?page=3,$24.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202109/614a9dcde0754.jpg",Gadsden,https://www.glassesshop.com/eyeglasses/rm0303?page=3,$29.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201809/5bac31dd12811.jpg",Winchester,https://www.glassesshop.com/eyeglasses/fp1770?page=3,$19.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202007/5f0d02d854f66.jpg",Baltimore,https://www.glassesshop.com/eyeglasses/fp2109?page=3,$12.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202005/5eb913bd0be3d.jpg",Norfolk,https://www.glassesshop.com/eyeglasses/fm1463?page=3,$19.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202106/60becbe6b3dd7.jpg",Wood,https://www.glassesshop.com/eyeglasses/fp1281?page=3,$29.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202007/5f1e8ac5b6c35.jpg",Bernardino,https://www.glassesshop.com/eyeglasses/sup0749?page=3,$24.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202106/60c804b23582c.jpg",Edwina,https://www.glassesshop.com/eyeglasses/fp2397?page=3,$24.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202005/5ec4810dc05c2.jpg",Eleanor,https://www.glassesshop.com/eyeglasses/fp1948?page=3,$12.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202105/60b493bd68ec3.jpg",Joanna,https://www.glassesshop.com/eyeglasses/fp2375?page=3,$19.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201810/5bbc4f036842a.jpg",Robben,https://www.glassesshop.com/eyeglasses/ft0242?page=3,$39.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5fa8e90daf6bd.jpg",Naples,https://www.glassesshop.com/eyeglasses/fm1538?page=3,$12.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202009/5f5f30e761077.jpg",Oneida,https://www.glassesshop.com/eyeglasses/ft0405?page=3,$44.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202104/606bbefd34db8.jpg",Clark,https://www.glassesshop.com/eyeglasses/ft0482?page=3,$54.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202006/5ef06e1da22a9.jpg",Audrey,https://www.glassesshop.com/eyeglasses/fp2102?page=3,$19.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201812/5c2436850e3f4.jpg",Horatio,https://www.glassesshop.com/eyeglasses/sm0874?page=3,$19.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202109/614a9cb7b3352.jpg",Mavis,https://www.glassesshop.com/eyeglasses/fp2440?page=3,$29.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202008/5f30c135657d0.jpg",Jellico,https://www.glassesshop.com/eyeglasses/fz1495?page=3,$29.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202111/618b790593864.jpg",Antoine,https://www.glassesshop.com/eyeglasses/st0267?page=3,$49.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202103/604eccadb22ca.jpg",Manhattan,https://www.glassesshop.com/eyeglasses/ft0425?page=3,$44.95
"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202108/6107bdc41e686.jpg",Memphis,https://www.glassesshop.com/eyeglasses/fz1739?page=3,$29.95
